,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Argentina,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.72646666666667,6.65293333333333,6.5794,6.57672,6.57404,6.57136,6.56868,6.566,6.56332,6.56064,6.55796,6.55528,6.5526,6.46952,6.38644,6.30336,6.22028,6.1372,6.08896,6.04072,5.99248,5.94424,5.896,6.264,6.632,7,6.4815,5.963,5.95764,5.95228,5.94692,5.94156,5.9362,5.87724,5.81828,5.75932,5.70036,5.6414,5.56368,5.48596,5.40824,5.33052,5.2528,5.2764,5.3,5.22730769230769,5.15461538461538,5.08192307692308,5.00923076923077,4.93653846153846,4.86384615384615,4.79115384615384,4.71846153846154,4.64576923076923,4.57307692307692,4.50038461538461,4.4276923076923,4.355,4.2612,4.1674,4.0736,3.9798,3.886,3.79756,3.70912,3.62068,3.53224,3.4438,3.43844,3.43308,3.42772,3.42236,3.417,3.3736,3.3302,3.2868,3.2434,3.2,3.188,3.176,3.164,3.162,3.157,3.152,3.146,3.141,3.136,3.13,3.124,3.117,3.109,3.1,3.089,3.078,3.068,3.058,3.051,3.048,3.049,3.056,3.073,3.104,3.148,3.203,3.264,3.321,3.366,3.391,3.391,3.368,3.325,3.27,3.213,3.163,3.123,3.093,3.073,3.056,3.037,3.016,2.989,2.956,2.918,2.875,2.827,2.774,2.717,2.657,2.596,2.535,2.477,2.424,2.379,2.34,2.31,2.286,2.268,2.254,2.241,2.228,2.215,2.201,2.188,2.175
Armenia,7.8,7.80315789473684,7.80631578947368,7.80947368421052,7.81263157894737,7.81578947368421,7.81894736842105,7.82210526315789,7.82526315789473,7.82842105263158,7.83157894736842,7.83473684210526,7.8378947368421,7.84105263157894,7.84421052631578,7.84736842105263,7.85052631578947,7.85368421052631,7.85684210526315,7.85999999999999,7.86315789473684,7.86631578947368,7.86947368421052,7.87263157894736,7.8757894736842,7.87894736842104,7.88210526315789,7.88526315789473,7.88842105263157,7.89157894736841,7.89473684210525,7.8978947368421,7.90105263157894,7.90421052631578,7.90736842105262,7.91052631578946,7.9136842105263,7.91684210526315,7.91999999999999,7.92315789473683,7.92631578947367,7.92947368421051,7.93263157894736,7.9357894736842,7.93894736842104,7.94210526315788,7.94526315789472,7.94842105263156,7.95157894736841,7.95473684210525,7.95789473684209,7.96105263157893,7.96421052631577,7.96736842105262,7.97052631578946,7.9736842105263,7.97684210526314,7.97999999999998,7.98315789473682,7.98631578947367,7.98947368421051,7.99263157894735,7.99578947368419,7.99894736842103,8.00210526315788,8.00526315789472,8.00842105263156,8.0115789473684,8.01473684210525,8.01789473684209,8.02105263157893,8.02421052631578,8.02736842105262,8.03052631578946,8.0336842105263,8.03684210526315,8.03999999999999,8.04315789473683,8.04631578947367,8.04947368421052,8.05263157894736,8.0557894736842,8.05894736842104,8.06210526315789,8.06526315789473,8.06842105263157,8.07157894736842,8.07473684210526,8.0778947368421,8.08105263157894,8.08421052631579,8.08736842105263,8.09052631578947,8.09368421052631,8.09684210526316,8.1,8.09,8.08,8.07,8.06,8.05,8.04,8.03,8.02,8.01,8,7.99,7.98,7.97,7.96,7.95,7.94,7.93,7.92,7.91,7.9,7.89,7.88,7.87,7.86,7.85,7.84,7.83,7.82,7.81000000000001,7.8,7.64805333333333,7.49610666666667,7.34416,7.19221333333333,7.04026666666667,6.88832,6.73637333333334,6.58442666666667,6.43248,6.28053333333334,6.12858666666667,5.97664,5.82469333333334,5.67274666666667,5.5208,4.556,3.3366,1.8224,1.742,2.3852,3.5778,4.1004,3.6314,4.0468,4.525,4.512,4.492,4.481,4.481,4.49,4.506,4.527,4.548,4.559,4.55,4.512,4.435,4.317,4.161,3.979,3.788,3.606,3.447,3.314,3.208,3.118,3.032,2.942,2.846,2.745,2.646,2.555,2.479,2.421,2.385,2.373,2.381,2.406,2.441,2.481,2.519,2.549,2.566,2.565,2.538,2.482,2.399,2.295,2.176,1.8,1.8,1.7,1.5,1.4,1.3,1.2,1.2,1.4,1.4,1.4,1.3,1.4,1.4,1.6,1.55,1.5,1.739,1.74
Aruba,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64805,5.6561,5.66415,5.6722,5.68025,5.6883,5.69635,5.7044,5.71245,5.7205,5.72855,5.7366,5.74465,5.7527,5.76075,5.7688,5.77685,5.7849,5.79295,5.801,5.767,5.695,5.616,5.53,5.436,5.334,5.223,5.102,4.969,4.82,4.655,4.471,4.271,4.059,3.842,3.625,3.417,3.226,3.054,2.908,2.788,2.691,2.613,2.552,2.506,2.472,2.446,2.425,2.408,2.392,2.377,2.364,2.353,2.342,2.332,2.32,2.307,2.291,2.272,2.249,2.221,2.187,2.149,2.108,2.064,2.021,1.979,1.94,1.905,1.874,1.848,1.825,1.805,1.786,1.769,1.754,1.739,1.726,1.713,1.701,1.69,1.681,1.673
Australia,6.502,6.48192,6.46184,6.44176,6.42168,6.4016,6.38152,6.36144,6.34136,6.32128,6.3012,6.28112,6.26104,6.24096,6.22088,6.2008,6.18072,6.16064,6.14056,6.12048,6.1004,6.08032,6.06024,6.04016,6.02008,6,5.957784,5.915568,5.873352,5.831136,5.78892,5.746704,5.704488,5.662272,5.620056,5.57784,5.535624,5.493408,5.451192,5.408976,5.36676,5.324544,5.282328,5.240112,5.197896,5.15568,5.113464,5.071248,5.029032,4.986816,4.9446,5.0116,4.7034,5.025,4.8642,5.3198,5.1858,5.628,5.7084,5.7486,5.7084,5.6682,5.8022,5.5878,5.7486,5.6414,5.3332,5.4136,5.427,5.1858,5.1858,5.092,4.9714,5.0116,4.9312,4.8106,4.8106,4.69,4.7436,4.7972,4.7302,4.7302,4.623,4.6632,4.7704,4.7838,4.7436,4.7704,4.757,4.6498,4.69,4.623,4.5158,4.3952,4.1272,4.0736,3.8056,3.7788,3.6448,3.6582,3.6582,3.6448,3.5778,3.3902,3.5376,3.5108,3.35,3.35,3.35,3.35,3.35,3.51,3.51,3.51,3.51,3.51,3.07,3.07,3.07,3.07,3.07,3.119,3.106,3.016,2.972,2.95,2.848,2.8,2.768,2.635,2.581,2.359,2.187,2.166,2.107,2.115,2.178,2.208,2.205,2.222,2.256,2.364,2.375,2.569,2.63,2.736,2.986,3.076,2.985,2.986,3.067,3.059,3.181,3.193,3.191,3.275,3.33,3.421,3.421,3.44,3.451,3.548,3.431,3.343,3.154,2.973,2.885,2.847,2.886,2.887,2.859,2.945,2.743,2.491,2.321,2.148,2.06,2.007,1.949,1.907,1.891,1.935,1.929,1.924,1.84,1.923,1.868,1.845,1.831,1.838,1.902,1.849,1.888,1.859,1.842,1.822,1.796,1.778,1.762,1.755,1.756,1.729,1.756,1.748,1.763,1.791,1.817,1.92,1.956,1.903,1.886,1.884,1.887,1.882
Austria,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.05879849746391,5.01759699492781,4.97639549239172,4.93519398985562,4.89399248731953,4.85279098478344,4.81158948224734,4.77038797971125,4.72918647717516,4.68798497463906,4.64678347210297,4.75116192440707,4.83210294873374,4.7979734214644,4.81463898518342,4.9178590737123,4.72468350985949,4.60919057026487,4.6135379056457,4.62474288600553,4.54577550647496,4.55944151091683,4.51144807875887,4.57914358518855,4.49290145177394,4.5059761895055,4.48516330606532,4.43229905708558,4.43993565816814,4.23980313310497,4.47742210792154,4.31045628631627,4.3601171310212,4.33575537174132,4.404028450691,4.39985300571804,4.33216698861516,4.3492774419297,4.34939120877213,4.3257460907358,4.33725532722964,4.34579121165299,4.12785470471375,4.16790146111539,3.9877143197469,4.00759378634666,3.89342635103064,3.83387747106606,3.79734940457242,3.68714889627153,3.49787068524945,3.50292169838117,3.33370583714612,3.20302199763248,3.07233815811884,2.9416543186052,2.81097047909156,2.68028663957792,2.54960280006428,3.1374382475005,3.20934001292936,3.19366304373909,3.10007809484038,2.99156557961577,2.85010199638456,2.66159440987301,2.47445793339822,2.42652290312997,2.32205661733523,2.32080874179595,2.19002955120706,2.10027302374356,1.9729598001808,1.87202045492354,1.81156898801273,1.80362552264767,1.54,1.9183540529704,2.86103015005153,2.69752512504294,2.53402010003435,2.37051507502577,2.20701005001718,2.04350502500859,1.88,1.8772,1.8744,1.8716,1.8688,1.866,2.021,2.061,2.094,2.156,2.289,2.486,2.572,2.6,2.688,2.696,2.786,2.8,2.821,2.795,2.703,2.663,2.621,2.586,2.488,2.292,2.2,2.085,1.938,1.908,1.827,1.688,1.631,1.604,1.598,1.652,1.674,1.661,1.559,1.522,1.474,1.449,1.432,1.447,1.446,1.457,1.507,1.505,1.501,1.465,1.424,1.446,1.393,1.37,1.34,1.365,1.33,1.393,1.376,1.419,1.406,1.405,1.379,1.411,1.391,1.438,1.443,1.457,1.471
Azerbaijan,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.07,8.04,8.01,7.98,7.95,7.92,7.89,7.86,7.83,7.8,7.77,7.74,7.71,7.68,7.65,7.62,7.59,7.56,7.53,7.5,7.47,7.44,7.41,7.38,7.35,7.32,7.29,7.26,7.23,7.2,7.13776,7.07552,7.01328,6.95104,6.8888,6.82656,6.76432,6.70208,6.63984,6.5776,6.51536,6.45312,6.39088,6.32864,6.2664,6.20416,6.14192,6.07968,6.01744,5.9552,5.89296,5.83072,5.76848,5.70624,5.644,5.593,5.505,5.443,5.405,5.393,5.403,5.434,5.479,5.528,5.571,5.596,5.591,5.549,5.468,5.352,5.21,5.056,4.901,4.753,4.612,4.479,4.348,4.216,4.084,3.95,3.814,3.676,3.539,3.407,3.286,3.179,3.092,3.026,2.98,2.954,2.947,2.953,2.964,2.973,2.969,2.94,2.883,2.799,2.688,2.561,2.427,2.301,2.193,2.108,2.049,2.014,1.997,1.989,1.987,1.988,1.989,1.989,1.986,1.98,1.97,1.956,1.94,1.924
Bahamas,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.82312,5.74624,5.66936,5.59248,5.5156,5.43872,5.36184,5.28496,5.20808,5.1312,5.05432,4.97744,4.90056,4.82368,4.7468,4.66992,4.59304,4.51616,4.43928,4.3624,4.28552,4.20864,4.13176,4.05488,3.978,3.991,4.021,4.062,4.115,4.178,4.248,4.323,4.397,4.458,4.495,4.496,4.45,4.356,4.22,4.057,3.893,3.75,3.641,3.571,3.531,3.504,3.469,3.411,3.33,3.234,3.139,3.062,3.012,2.99,2.989,2.994,2.989,2.965,2.919,2.857,2.789,2.728,2.683,2.654,2.639,2.631,2.621,2.601,2.566,2.514,2.443,2.357,2.263,2.165,2.071,1.989,1.924,1.88,1.857,1.853,1.862,1.876,1.889,1.898,1.901,1.898,1.893,1.888
Bahrain,7.03,7.02952,7.02904,7.02856,7.02808,7.0276,7.02712,7.02664,7.02616,7.02568,7.0252,7.02472,7.02424,7.02376,7.02328000000001,7.02280000000001,7.02232000000001,7.02184000000001,7.02136000000001,7.02088000000001,7.02040000000001,7.01992000000001,7.01944000000001,7.01896000000001,7.01848000000001,7.01800000000001,7.01752000000001,7.01704000000001,7.01656000000001,7.01608000000001,7.01560000000001,7.01512000000001,7.01464000000001,7.01416000000001,7.01368000000001,7.01320000000002,7.01272000000002,7.01224000000002,7.01176000000002,7.01128000000002,7.01080000000002,7.01032000000002,7.00984000000002,7.00936000000002,7.00888000000002,7.00840000000002,7.00792000000002,7.00744000000002,7.00696000000002,7.00648000000002,7.00600000000002,7.00552000000002,7.00504000000002,7.00456000000002,7.00408000000002,7.00360000000002,7.00312000000002,7.00264000000002,7.00216000000002,7.00168000000002,7.00120000000002,7.00072000000002,7.00024000000002,6.99976000000003,6.99928000000003,6.99880000000003,6.99832000000003,6.99784000000003,6.99736000000003,6.99688000000003,6.99640000000003,6.99592000000003,6.99544000000003,6.99496000000003,6.99448000000003,6.99400000000003,6.99352000000003,6.99304000000003,6.99256000000003,6.99208000000003,6.99160000000003,6.99112000000003,6.99064000000003,6.99016000000003,6.98968000000004,6.98920000000004,6.98872000000004,6.98824000000004,6.98776000000004,6.98728000000004,6.98680000000004,6.98632000000004,6.98584000000004,6.98536000000004,6.98488000000004,6.98440000000004,6.98392000000004,6.98344000000004,6.98296000000004,6.98248000000004,6.98200000000004,6.98152000000004,6.98104000000004,6.98056000000004,6.98008000000004,6.97960000000004,6.97912000000004,6.97864000000004,6.97816000000004,6.97768000000004,6.97720000000004,6.97672000000004,6.97624000000005,6.97576000000005,6.97528000000005,6.97480000000005,6.97432000000005,6.97384000000005,6.97336000000005,6.97288000000005,6.97240000000005,6.97192000000005,6.97144000000005,6.97096000000005,6.97048000000005,6.97,6.97244,6.97488,6.97732,6.97976,6.9822,6.98464,6.98708,6.98952,6.99196,6.9944,6.99684,6.99928,7.00172,7.00416,7.0066,7.00904,7.01148,7.01392,7.01636,7.0188,7.02124,7.02368,7.02612,7.02856,7.031,7.009,6.973,6.949,6.937,6.938,6.95,6.974,7.007,7.047,7.09,7.132,7.168,7.19,7.192,7.165,7.101,6.998,6.86,6.69,6.498,6.293,6.089,5.895,5.716,5.556,5.414,5.283,5.157,5.036,4.917,4.802,4.69,4.581,4.472,4.362,4.248,4.128,4.002,3.872,3.738,3.601,3.466,3.335,3.212,3.1,3.005,2.926,2.862,2.81,2.765,2.718,2.665,2.602,2.529,2.449,2.367,2.292,2.229,2.179,2.142,2.115,2.094,2.075
Bangladesh,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.68132,6.66264,6.64396,6.62528,6.6066,6.58792,6.56924,6.55056,6.53188,6.5132,6.49452,6.47584,6.45716,6.43848,6.4198,6.40112,6.38244,6.36376,6.34508,6.3264,6.30772,6.28904,6.27036,6.25168,6.233,6.266,6.331,6.392,6.45,6.504,6.555,6.602,6.646,6.687,6.725,6.761,6.794,6.825,6.853,6.878,6.901,6.92,6.935,6.945,6.947,6.942,6.928,6.904,6.869,6.821,6.758,6.68,6.587,6.48,6.356,6.216,6.06,5.89,5.71,5.522,5.327,5.13,4.932,4.738,4.55,4.37,4.197,4.033,3.878,3.732,3.596,3.468,3.346,3.231,3.12,3.011,2.905,2.802,2.702,2.607,2.52,2.443,2.377,2.322,2.277,2.24,2.208,2.177
Barbados,4.958,4.92971111111111,4.90142222222222,4.87313333333333,4.84484444444445,4.81655555555556,4.78826666666667,4.75997777777778,4.73168888888889,4.7034,4.67511111111111,4.64682222222223,4.61853333333334,4.59024444444445,4.56195555555556,4.53366666666667,4.50537777777778,4.47708888888889,4.4488,4.51222666666667,4.57565333333333,4.63908,4.70250666666667,4.76593333333333,4.82936,4.89278666666667,4.95621333333333,5.01964,5.08306666666667,5.14649333333333,5.20992,5.27334666666666,5.33677333333333,5.4002,5.39519518072289,5.39019036144578,5.38518554216867,5.38018072289156,5.37517590361446,5.37017108433735,5.36516626506024,5.36016144578313,5.35515662650602,5.35015180722891,5.3451469879518,5.34014216867469,5.33513734939758,5.33013253012048,5.32512771084337,5.32012289156626,5.31511807228915,5.31011325301204,5.30510843373493,5.30010361445782,5.29509879518071,5.29009397590361,5.2850891566265,5.28008433734939,5.27507951807228,5.27007469879517,5.26506987951806,5.26006506024095,5.25506024096384,5.25005542168674,5.24505060240963,5.24004578313252,5.23504096385541,5.2300361445783,5.22503132530119,5.22002650602408,5.21502168674697,5.21001686746986,5.20501204819276,5.20000722891565,5.19500240963854,5.18999759036143,5.18499277108432,5.17998795180721,5.1749831325301,5.16997831325299,5.16497349397588,5.15996867469878,5.15496385542167,5.14995903614456,5.14495421686745,5.13994939759034,5.13494457831323,5.12993975903612,5.12493493975901,5.11993012048191,5.1149253012048,5.10992048192769,5.10491566265058,5.09991084337347,5.09490602409636,5.08990120481925,5.08489638554214,5.07989156626504,5.07488674698793,5.06988192771082,5.06487710843371,5.0598722891566,5.05486746987949,5.04986265060238,5.04485783132527,5.03985301204816,5.03484819277106,5.02984337349395,5.02483855421684,5.01983373493973,5.01482891566262,5.00982409638551,5.0048192771084,4.99981445783129,4.99480963855418,4.98980481927708,4.9848,4.99485,5.0049,5.01495,5.025,4.95532,4.88564,4.81596,4.74628,4.6766,4.61764,4.55868,4.49972,4.44076,4.3818,4.35232,4.32284,4.29336,4.26388,4.2344,4.25584,4.27728,4.29872,4.32016,4.3416,4.33892,4.33624,4.33356,4.33088,4.3282,4.36576,4.40332,4.44088,4.47844,4.516,4.485,4.429,4.386,4.355,4.336,4.327,4.328,4.333,4.337,4.333,4.313,4.269,4.196,4.094,3.963,3.807,3.637,3.46,3.284,3.113,2.949,2.794,2.648,2.513,2.393,2.288,2.198,2.121,2.057,2.004,1.96,1.922,1.889,1.858,1.83,1.805,1.782,1.765,1.75,1.74,1.732,1.727,1.725,1.724,1.726,1.73,1.736,1.745,1.756,1.768,1.78,1.791,1.801,1.81,1.817,1.822,1.827,1.831,1.835,1.839,1.842,1.845,1.849
Belarus,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.94606823529412,6.89213647058824,6.83820470588235,6.78427294117647,6.73034117647059,6.67640941176471,6.62247764705882,6.56854588235294,6.51461411764706,6.46068235294118,6.4067505882353,6.35281882352942,6.29888705882353,6.24495529411765,6.19102352941177,6.13709176470589,6.08316,6.05141655172414,6.01967310344828,5.98792965517241,5.95618620689655,5.92444275862069,5.89269931034483,5.86095586206896,5.8292124137931,5.79746896551724,5.76572551724138,5.73398206896551,5.70223862068965,5.67049517241379,5.63875172413793,5.60700827586206,5.5752648275862,5.54352137931034,5.51177793103448,5.48003448275862,5.44829103448275,5.41654758620689,5.38480413793103,5.35306068965517,5.3213172413793,5.28957379310344,5.25783034482758,5.22608689655172,5.19434344827586,5.1626,5.05035714285714,4.93811428571428,4.82587142857143,4.71362857142857,4.60138571428571,4.48914285714286,4.3769,4.26465714285714,4.15241428571428,4.04017142857143,3.92792857142857,3.81568571428571,3.70344285714285,3.5912,3.48518,3.37916,3.27314,3.16712,3.0611,2.95508,2.84906,2.74304,2.63702,2.531,2.553,2.595,2.632,2.665,2.693,2.716,2.734,2.746,2.75,2.743,2.726,2.695,2.653,2.601,2.543,2.483,2.427,2.378,2.337,2.304,2.275,2.248,2.22,2.19,2.16,2.132,2.11,2.094,2.084,2.081,2.084,2.09,2.096,2.099,2.094,2.078,2.05,2.008,1.953,1.885,1.807,1.722,1.635,1.549,1.47,1.399,1.338,1.289,1.252,1.23,1.224,1.232,1.252,1.281,1.315,1.351,1.386,1.416,1.441,1.46,1.473,1.484,1.494
Belgium,4.85,4.84563433333333,4.84126866666667,4.836903,4.83253733333333,4.82817166666667,4.823806,4.81944033333333,4.81507466666667,4.810709,4.80634333333333,4.80197766666667,4.797612,4.79324633333333,4.78888066666667,4.784515,4.78014933333333,4.77578366666667,4.771418,4.76705233333333,4.76268666666667,4.758321,4.75395533333333,4.74958966666666,4.745224,4.74085833333333,4.73649266666666,4.732127,4.72776133333333,4.72339566666666,4.71903,4.768704,4.818378,4.868052,4.917726,4.9674,4.973244,4.979088,4.984932,4.990776,4.99662,4.93818,4.87974,4.8213,4.76286,4.70442,4.640136,4.575852,4.511568,4.447284,4.383,4.31533333333333,4.24766666666667,4.18,4.246,4.312,4.378,4.444,4.51,4.534,4.558,4.582,4.606,4.63,4.656,4.682,4.708,4.734,4.76,4.782,4.804,4.826,4.848,4.87,4.852,4.834,4.816,4.798,4.78,4.746,4.712,4.678,4.644,4.61,4.548,4.486,4.424,4.362,4.3,4.274,4.248,4.222,4.196,4.17,4.132,4.094,4.056,4.018,3.98,3.9095,3.839,3.78603333333333,3.73306666666667,3.6801,3.62713333333333,3.57416666666667,3.5212,3.46823333333333,3.41526666666667,3.3623,3.30933333333333,3.25636666666666,3.2034,3.15043333333333,3.09746666666666,3.0445,2.99153333333333,2.93856666666666,2.8856,2.83263333333333,2.77966666666666,2.7267,2.67373333333333,2.62076666666666,2.5678,2.51483333333333,2.46186666666666,2.4089,2.35593333333333,2.30296666666666,2.25,2.22,2.19,2.08,2.04,1.94,1.95,1.99,2.11,2.1,1.84,1.66,1.81,2.06,2.12,2.17,2.53,2.47,2.45,2.39,2.295,2.305,2.327,2.353,2.383,2.417,2.454,2.494,2.534,2.572,2.604,2.625,2.633,2.625,2.599,2.557,2.501,2.433,2.36,2.283,2.206,2.129,2.052,1.977,1.905,1.839,1.781,1.731,1.689,1.655,1.629,1.609,1.594,1.581,1.571,1.564,1.56,1.561,1.565,1.573,1.582,1.591,1.599,1.603,1.605,1.606,1.605,1.607,1.612,1.62,1.633,1.652,1.675,1.7,1.727,1.754,1.78,1.801,1.819,1.833,1.842,1.847,1.851,1.854
