pincode,lat,lon,place
121003,-0.08733591,0.49269724,"Amar Nagar, Faridabad"
121004,-0.085876994,0.49391866,"Balabgarh, Faridabad"
121004,-0.085876994,0.49391866,"Ballabgarh, Faridabad"
121004,-0.085876994,0.49391866,"Chawla Colony, Faridabad"
121005,-0.08733333,0.49425077,"Faridabad Sector 22, Faridabad"
121006,-0.08559521,0.49268794,"Faridabad Sector 7, Faridabad"
121006,-0.08559521,0.49268794,"Industrial Estate, Faridabad"
121007,-0.085310414,0.49578428,"Faridabad, Faridabad"
121101,-0.08393528,0.4934361,"Tigaon, Faridabad"
121102,-0.085990526,0.49053764,"Jawahar Nagar, Palwal"
121102,-0.085990526,0.49053764,"N T Palwal, Palwal"
121102,-0.085990526,0.49053764,"Palwal, Palwal"
121103,-0.0881649,0.48825455,"Hathin, Hathin"
121104,-0.08822371,0.4857955,"Punuhana, Punahana"
121105,-0.08576579,0.48808646,"Aurangabad, Aurangabad"
121106,-0.08599905,0.48622298,"Hodel, Hodal"
121106,-0.08599905,0.48622298,"Housing Colony, Hodal"
121107,-0.08412915,0.48767114,"Hassanpur, Hassanpur"
122001,-0.08971257,0.49595284,"Gurgaon, Gurgaon"
122001,-0.08971257,0.49595284,"Gurgaon Kutchery, Gurgaon"
122001,-0.08971257,0.49595284,"New Colony Gurgaon, Gurgaon"
122001,-0.08971257,0.49595284,"Railway Road Gurgaon, Gurgaon"
122001,-0.08971257,0.49595284,"Sohna Adda Gurgaon, Gurgaon"
122001,-0.08971257,0.49595284,"Urban Estate Gurgaon, Gurgaon"
122005,-0.09058955,0.49620843,"Air Force Gurgaon, Gurgaon"
122015,-0.09001047,0.4969623,"Gurgaon Palampur Road, Gurgaon"
122016,-0.08931978,0.49674964,"Dundahera, Gurgaon"
122050,-0.091824934,0.4939263,"Manesar, Kota Khandewla"
122101,-0.09043451,0.49459362,"Badshahpur, Badshahpur"
122102,-0.08932006,0.4946537,"Bhudsi, Gurgaon"
122103,-0.089234814,0.4919932,"Sohna, Sohna"
122104,-0.09138594,0.4836669,"Ferozepur Jhirka, Ferozepur Jhirka"
122105,-0.09183427,0.4916625,"Taura, Taoru"
122106,-0.093633525,0.49161267,"Dharuhera, Dharuhera"
122107,-0.09071595,0.48944116,"Nuh, Nuh"
122108,-0.0909069,0.48689413,"Nagina, Nagina"
122109,-0.09155651,0.49656916,"Daulatabad, Gurgaon"
122211,-0.08912729,0.49337697,"Palmar, Hariahera"
123001,-0.10516504,0.48898363,"Narnaul, Narnaul"
123001,-0.10516504,0.48898363,"Narnaul City, Narnaul"
123001,-0.10516504,0.48898363,"Narnaul Kutchery, Narnaul"
123020,-0.10141855,0.5010221,"Sanwar, Rankoli"
123021,-0.10164436,0.49099207,"Mandi Ateli, Ateli"
123022,-0.10200723,0.4969461,"Chirya, Chirya"
123023,-0.10522757,0.48634887,"Nangal Chaudhary, Nagal Chaudhry"
123024,-0.10598337,0.4950862,"Satnali, Satnali"
123025,-0.10341594,0.50161076,"Baund, Bhiwani"
123026,-0.103902645,0.49930215,"Birhi Kalan, Birhi Kalan"
123026,-0.103902645,0.49930215,"Birla Colony, Birhi Kalan"
123027,-0.101844005,0.49485183,"Kanina, Kanina"
123028,-0.104811445,0.491467,"Nangal Sirohi, Nangal Sirohi"
123029,-0.10382767,0.4945314,"Mohindergarh, Mahendragarh"
123034,-0.10217772,0.49290347,"Bawania, Bawania"
123035,-0.10517445,0.4937048,"Pahlawas, Madhogarh"
123101,-0.103168935,0.49094844,"Khori, Mirjapur"
123102,-0.10036569,0.4914813,"Kund, Bhalaki"
123103,-0.10248372,0.4893744,"Khol, Fatehpur"
123201,-0.10888296,0.4971938,"Loharu, Loharu"
123301,-0.10516504,0.48898363,"Guriani, Narnaul"
123302,-0.09766685,0.4943874,"Kosli, Kosli"
123302,-0.09766685,0.4943874,"Kuldip Nagar, Kosli"
123303,-0.100487195,0.49559617,"Nahar, Nahar"
123304,-0.10190492,0.49993467,"Sahalwas, Charkhi Dadri"
123305,-0.10124677,0.4964733,"Bahu, Bahu"
123306,-0.10134549,0.49841166,"Charkhi Dadri, Charkhi Dadri"
123306,-0.10134549,0.49841166,"Charkhi Dadri City, Charkhi Dadri"
123306,-0.10134549,0.49841166,"Charkhi Dadri Factory, Charkhi Dadri"
123307,-0.09998179,0.49934793,"Achina, Achina"
123308,-0.106850214,0.49713182,"Badhra, Badhra"
123309,-0.10306632,0.5008743,"Manheru, Manheru"
123310,-0.10378607,0.49702978,"Jhoju Kalan, Abidpura"
123401,-0.097329706,0.49240828,"Gokal Bazar Rewari, Rewari"
123401,-0.097329706,0.49240828,"Model Town Rewari, Rewari"
123401,-0.097329706,0.49240828,"Rewari, Rewari"
123411,-0.09959138,0.49350405,"Dahina, Dahina"
123412,-0.098578244,0.49077582,"Dharan, Dharan"
123413,-0.08969254,0.49545217,"Akheri Madanpur, Gurgaon"
123413,-0.08969254,0.49545217,"Bahore Kalan, Gurgaon"
123414,-0.094436586,0.49277544,"Nanu Kalan, Lokra"
123501,-0.09706275,0.48916316,"Bawal, Bawal"
123502,-0.09575361,0.49223137,"Khalilpur, Rewari"
123503,-0.09411017,0.49407363,"Pataudi, Pataudi"
123504,-0.09519236,0.49389672,"Haily Mandi, Haileymandi"
123505,-0.09190672,0.49598265,"Garhi Harsaru, Garhi Harsaru"
123506,-0.093944244,0.4956355,"Farrukh Nagar, Farrukhnagar"
123507,-0.09556272,0.49325252,"Daulatabad, Haqdarpur"
123508,-0.09514803,0.49494958,"Jatauli, Haileymandi"
124001,-0.09704637,0.50437427,"Bus Stand Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"D L F Colony Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Durga Bhawan Rohtk, Rohtak"
124001,-0.09704637,0.50437427,"Gandhi Camp Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Kanak Mandi Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Medical College, Rohtak"
124001,-0.09704637,0.50437427,"Model Town Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Rohtak Mandi, Rohtak"
124001,-0.09704637,0.50437427,"Rohtak Town, Rohtak"
124001,-0.09704637,0.50437427,"Shivaji Colony Rohtak, Rohtak"
124001,-0.09704637,0.50437427,"Sugar Mill Rohtak, Rohtak"
124002,-0.097706005,0.5055666,"Bhagwatipur, Samar Gopalpur"
124003,-0.09674747,0.5036955,"Vaish High Schl Rohtak, Rohtak"
124004,-0.09753986,0.50433993,"G K Singhpur, Rohtak"
124005,-0.09717227,0.5052664,"Titauli, Titoli"
124006,-0.09614599,0.5050013,"Makrauli Kalan, Makrouli Kalan"
124007,-0.09842584,0.5053196,"Samargopalpur, Rohtak"
124008,-0.09716398,0.502882,"Sunari Kalan, Sunari Kalan"
124021,-0.09586399,0.5024817,"Asthal Bohar, Bhambhewa"
124022,-0.09909728,0.50368476,"Morkhra, Muradpur Tekna"
124023,-0.095965184,0.504107,"Bohar, Bohar"
124024,-0.09890533,0.503067,"Lahli, Kalanaur"
124025,-0.09563432,0.5028732,"Kharawal, Karaur"
124026,-0.0964334,0.5024469,"Kharontha, Karountha"
124027,-0.09588841,0.5033276,"Kheri Sadh, Kheri Sadh"
124028,-0.10002206,0.5037813,"Basana, Mokhra Kheri Rojh"
124029,-0.09703311,0.5021,"Baland, Baland"
124030,-0.09757136,0.5061703,"Gharauthi, Katwara"
124031,-0.0964482,0.5030184,"Maina, Maina"
124101,-0.0954826,0.50163436,"Barhana, Barhana"
124102,-0.094913885,0.49756074,"Dujana, Siwari"
124103,-0.09590922,0.49860048,"Arya Nagar Jhajar, Jhajjar"
124103,-0.09590922,0.49860048,"Arya Nagar Jhajjar, Jhajjar"
124103,-0.09590922,0.49860048,"Jhajar, Jhajjar"
124103,-0.09590922,0.49860048,"Jhajar HO, Jhajjar"
124103,-0.09590922,0.49860048,"Silani Gate Jhajar, Jhajjar"
124103,-0.09590922,0.49860048,"Silani Gate Jhajjar, Jhajjar"
124104,-0.09644698,0.504349,"Jhajjar, Rohtak"
124104,-0.09644698,0.504349,"Jhajjar, Rohtak"
124104,-0.09644698,0.504349,"Nehru College, Rohtak"
124104,-0.09644698,0.504349,"Nehru College, Rohtak"
124105,-0.09311995,0.4974947,"Badli, Badli"
124107,-0.09632929,0.5016954,"Dighal, Dighal"
124108,-0.095528014,0.49592996,"Machhrauli, Machhrauli"
124109,-0.09782913,0.497128,"Dhakala, Chadhwana"
124110,-0.09874887,0.5041692,"Bahu Akbarpur, Bahu Akberpur"
124111,-0.0957434,0.50758696,"Madina, Madina"
124112,-0.10137337,0.5052817,"Meham, Maham"
124113,-0.099945,0.50283456,"Kalanaur, Kalanaur"
124114,-0.10106096,0.50301576,"Kharak Kalan, Kharak Kalan"
124116,-0.09759007,0.4963057,"Subana, Subana"
124117,-0.10027818,0.49848342,"Birohar, Birohar"
124118,-0.096735455,0.50102067,"Gochhi, Gochhi"
124119,-0.094948485,0.5014403,"Kultana, Kultana"
124120,-0.09970326,0.50482106,"Bahlba, Maham"
124121,-0.10040737,0.50496197,"Kharkhera, Kharkhra"
124122,-0.096126825,0.4999411,"Birdhana, Jhajjar"
124123,-0.10090182,0.5061476,"Bhani Chanderpal, Maham"
124124,-0.099617496,0.50176644,"Katesra, Katesra"
124125,-0.10011519,0.49734187,"Jhalri, Sasroli"
124126,-0.100862965,0.50454926,"Kalinga, Maham"
124127,-0.101836935,0.5047529,"Sisar Khas, Maham"
124128,-0.101556495,0.5064881,"Bhani Surjan, Maham"
124129,-0.09920616,0.50029397,"Saman, Bigowa"
124129,-0.09920616,0.50029397,"Sawan, Bigowa"
124130,-0.09705398,0.4986484,"Talao, Jhajjar"
124131,-0.09738171,0.49993825,"Jhazgarh, Jahazgarh"
124132,-0.097176775,0.50178385,"Ritauli, Ritauli"
124133,-0.094035625,0.4976585,"M P Majra, Faizabad"
124134,-0.0963107,0.4994495,"Kheri Kumar, Jhajjar"
124135,-0.09723271,0.49959898,"Daura Raja, Jhajjar"
124136,-0.09837467,0.50098395,"Chimni, Chimni"
124137,-0.094605155,0.4997673,"Bhadani, Bhadani"
124138,-0.094881944,0.49833655,"Jahangirpur, Jahangirpur"
124139,-0.095830835,0.5004842,"Mehrana, Mehrana"
124140,-0.09610918,0.4977212,"Silana, Silana"
124141,-0.096654415,0.4964478,"Khudan, Khudan"
124201,-0.096976995,0.50047636,"Beri, Beri"
124201,-0.096976995,0.50047636,"Beri, Beri"
124202,-0.09813982,0.50008154,"Dobaldhan, Bakra"
124203,-0.099010505,0.49982715,"Majra, Shafipur"
124204,-0.09648674,0.5101967,"Sewana, Issapur Kheri"
124205,-0.099595115,0.500793,"Pilana, Pilana"
124301,-0.09480695,0.50776887,"Gohana, Gohana"
124302,-0.095894694,0.50919986,"Butana, Butana Khetlan"
124303,-0.096170396,0.50572395,"Sanghi, Sanghi"
124304,-0.09636295,0.50844383,"Baroda, Baroda Thuthan"
124305,-0.0930866,0.5084193,"Khanpur, Kasandi"
124306,-0.0932236,0.50908995,"Mundlana, Mundlana"
124307,-0.09449546,0.5086987,"Mehmoodpur, Gohana"
124308,-0.09561158,0.50813484,"Ahulana, Gohana"
124309,-0.09576542,0.5070591,"Madiana, Mirzapur Kheri"
124310,-0.094952725,0.50953245,"Bichpari, Bichpari"
124311,-0.09393201,0.5077882,"Barota, Gohana"
124312,-0.09691708,0.5061426,"Khidwali, Ghuskani"
124314,-0.09586859,0.5064211,"Jassia, Jasia"
124315,-0.096073456,0.5101497,"Gangana, Gangana"
124316,-0.09759773,0.50894856,"Garhwal, Meherera"
124317,-0.09411075,0.5051508,"Glwana, Jasrana"
124318,-0.09300485,0.5077505,"Jauli, Jauli"
124320,-0.097218856,0.5074127,"Kathura, Kathura"
124321,-0.093854755,0.5070095,"Lath, Lath"
124322,-0.094101995,0.5062995,"Katwal, Katwal"
124323,-0.09676934,0.50917864,"Kohla, Kohla"
124324,-0.094559275,0.50714946,"Rabhra, Gohana"
124325,-0.09587698,0.49937558,"Bindhana, Jhajjar"
124401,-0.09487452,0.5040617,"Bhalaut, Bhalot"
124402,-0.09739818,0.49827433,"Kharkauda, Bhindawas"
124403,-0.09362956,0.5009475,"Rohat, Kharhar"
124404,-0.09301257,0.5026367,"Hassangarh, Hassangarh"
124405,-0.094946876,0.50495243,"Kiloi, Kiloi Khas"
124406,-0.093771026,0.50381565,"Kansala, Kansala"
124407,-0.099095546,0.50086045,"Sisana, Sanga Hera"
124408,-0.100373395,0.50698733,"Farmana, Farmana Khas"
124409,-0.093163714,0.5065384,"Bhainswal Kalan, Bhainswal Kalan Bawala"
124410,-0.09297945,0.50702953,"Bidhal Pinana, Bohla"
124411,-0.099000335,0.5021286,"Aval, Ghari Balab"
124412,-0.098521076,0.5018208,"Kahnaur, Kahnaur"
124413,-0.09875852,0.5026729,"Anaj Mandi Jind, Kalanaur"
124413,-0.09875852,0.5026729,"Anwali, Kalanaur"
124413,-0.09875852,0.5026729,"Khanda, Kalanaur"
124415,-0.09463234,0.49910283,"Bhadlan, Bhadana"
124416,-0.095437884,0.5036411,"Baliana, Baliana"
124417,-0.09462489,0.50349617,"Paksma, Pakasma"
124418,-0.09767481,0.5037348,"Dobh, Dobh"
124419,-0.09540109,0.50452733,"Kiloi, Rohtak"
124420,-0.0979849,0.502861,"Bhanyani, Maroudi Jatan"
124421,-0.09418994,0.5044484,"Asan, Asan"
124422,-0.09826942,0.5038712,"Bholi Anandpur, Taja Majra"
124423,-0.09889037,0.49658823,"Hamayunpur, Hamayunpur"
124424,-0.095528446,0.5054195,"Dhamar, Dhamar"
124425,-0.093742445,0.50235105,"Samchana, Samchana"
124426,-0.094520144,0.50471306,"Rurki, Polangi"
124427,-0.09335983,0.5098429,"Chirana, Chirana"
124428,-0.09495131,0.5069332,"Rukhi, Rukhi"
124429,-0.09483151,0.505944,"Rithal, Rithal Nirwal"
124430,-0.096549235,0.51086617,"Siwana Mall, Ranakheri"
124501,-0.09447017,0.50154424,"Sampla, Sampla"
124502,-0.09344442,0.50145125,"Rohad, Rohad"
124503,-0.09488099,0.5010147,"Bhaprauda, Bhaproda"
124504,-0.0950636,0.5005634,"Chhara, Chhara"
124505,-0.094328515,0.5011983,"Assandah, Asanda"
124506,-0.09348618,0.5004432,"Mandothi, Mandothi"
124507,-0.09197365,0.4998603,"Bahadurgar, Bahadurgarh"
124507,-0.09197365,0.4998603,"Bahadurgarh, Bahadurgarh"
124507,-0.09197365,0.4998603,"Bahadurgarh, Bahadurgarh"
124507,-0.09197365,0.4998603,"Bahadurgarh HO, Bahadurgarh"
124507,-0.09197365,0.4998603,"Bahadurgarh Mandi, Bahadurgarh"
124507,-0.09197365,0.4998603,"Bahadurgarh Mandi, Bahadurgarh"
124507,-0.09197365,0.4998603,"Bahadurgrh, Bahadurgarh"
124507,-0.09197365,0.4998603,"Industrial Area, Bahadurgarh"
124507,-0.09197365,0.4998603,"Industrial Area, Bahadurgarh"
124507,-0.09197365,0.4998603,"Main Bazar, Bahadurgarh"
124507,-0.09197365,0.4998603,"Main Bazar, Bahadurgarh"
124508,-0.09273913,0.5000243,"Noona Majra, Bahadurgarh"
124509,-0.09299268,0.50047874,"Tandaheri, Tandaheri"
124510,-0.097808376,0.50187683,"Matan, Masudpur"
124511,-0.094194226,0.5004711,"Kharhar, Kharhar"
124513,-0.09850162,0.50482464,"Nidana, Nidana"
124514,-0.098305784,0.50684977,"Lakhan Majra, Lakhan Majra"
124515,-0.093829066,0.5013983,"Nigana, Kharhar"
124515,-0.093829066,0.5013983,"Rohad, Kharhar"
124516,-0.09538012,0.4995222,"Gorawar, Jhajjar"
124517,-0.09441838,0.5018561,"Ismaila, Ismaila-11b"
124518,-0.09155565,0.5009198,"Barain, Ladrawan"
124519,-0.099356726,0.50652146,"Bainsi, Bainsi"
124520,-0.10030454,0.50606704,"Farmana, Farmana Badshahpur"
124521,-0.094324894,0.50281906,"Atail, Atail"
124522,-0.099523105,0.5052006,"Ajaib, Ajaib"
124523,-0.09812989,0.50586224,"Chandi, Chandi"
124524,-0.0973036,0.50704575,"Chiri, Chiri"
124525,-0.09230819,0.5012274,"Barahi, Ladrawan"
124526,-0.093147345,0.49937534,"Bhupani, New Delhi"
124527,-0.09526479,0.50239015,"Chaushala, Chulliana"
124527,-0.09526479,0.50239015,"Chuliana, Chulliana"
124528,-0.097131275,0.5036564,"Dulhera, Rohtak"
124528,-0.097131275,0.5036564,"Escort Nagar, Rohtak"
124529,-0.09487244,0.50278616,"Gandhra, Gandhra"
124530,-0.09166713,0.50163555,"Kanaunda, Ladrawan"
124531,-0.09258056,0.50239253,"Nilauthi, Khurampur"
124532,-0.093064874,0.5013945,"Rohna, Rohna"
124533,-0.098670445,0.50599504,"Kharainti, Gurawar"
125001,-0.1093845,0.5087986,"Hissar, Hisar"
125001,-0.1093845,0.5087986,"Hissar City, Hisar"
125001,-0.1093845,0.5087986,"Hissar Kutchery, Hisar"
125001,-0.1093845,0.5087986,"Hissar Nai Mandi, Hisar"
125001,-0.1093845,0.5087986,"Mini Sectt Hissar, Hisar"
125001,-0.1093845,0.5087986,"Multani Chowk Hissar, Hisar"
125002,-0.10958919,0.51024985,"Hissar Textile Mills, Hisar"
125003,-0.10915482,0.5101738,"Patel Nagar Hissar, Hisar"
125004,-0.11123248,0.5091095,"Hissar Agricultural Unive, Hisar"
125005,-0.10981044,0.5090411,"Model Town Hissar, Hisar"
125011,-0.11090036,0.51031303,"Hissar B S F, Hisar"
125012,-0.108845934,0.5166755,"Arya Nagar Hissar, Lehrian"
125012,-0.108845934,0.5166755,"Dulat, Lehrian"
125021,-0.10412527,0.50286293,"Bhiwan Jain Chowk, Bhiwani"
125021,-0.10412527,0.50286293,"Bhiwani, Bhiwani"
125021,-0.10412527,0.50286293,"Bhiwani Bus Stand, Bhiwani"
125021,-0.10412527,0.50286293,"Bhiwani Halu Bazar, Bhiwani"
125021,-0.10412527,0.50286293,"Bhiwani Lohar Bazar, Bhiwani"
125022,-0.10336692,0.50271773,"Bhiwani, Bhiwani"
125023,-0.10613557,0.5031214,"Biron, Riwasa"
125024,-0.10523341,0.5025246,"Dinod, Dinod"
125025,-0.10493653,0.5018461,"Devsar, Devsar"
125026,-0.10491524,0.50350857,"Bapora, Bapora"
125027,-0.10183239,0.5040393,"Chang, Chang"
125028,-0.11141947,0.50009775,"Behal, Behal"
125029,-0.108161524,0.5007191,"Kairu, Kairu"
125030,-0.10667944,0.5008173,"Jui Khurd, Jui Khurd"
125031,-0.1035914,0.5037818,"Tigrana, Tigrana"
125032,-0.104923524,0.5057187,"Bawani Khera, Bawani Khera"
125033,-0.10575097,0.5079634,"Hansi, Hansi"
125033,-0.10575097,0.5079634,"Tehsil Court Hansi, Hansi"
125034,-0.10662412,0.50805855,"Road Hansi, Hansi"
125035,-0.106613524,0.5060828,"Jamalpur, Jamalpur"
125036,-0.10686063,0.49927092,"Deorala, Sandwa"
125037,-0.10946343,0.5055859,"Nalwa, Nalwa"
125038,-0.10189384,0.5096772,"Khanda Khuri, Ugalan"
125039,-0.103344135,0.510293,"Narnaund, Narnaund"
125040,-0.10781005,0.5035324,"Tosham, Tosham"
125041,-0.10328256,0.5062258,"Mundal Khurd, Mundhal Kalan"
125042,-0.10182643,0.508008,"Bass, Bhaklana"
125043,-0.10988475,0.5013006,"Rodhan, Rodhan"
125044,-0.108423285,0.509418,"Satrod Khurd, Hisar"
125045,-0.11207023,0.5057957,"Barwa, Siwani"
125046,-0.11037068,0.50370955,"Sewani, Siwani"
125047,-0.1109293,0.51198006,"Agroha, Agroha"
125048,-0.11192322,0.5136583,"Badopal, Badopal"
125049,-0.10508215,0.51059294,"Sisai, Sisai Kali Rawan"
125050,-0.11417301,0.51588297,"Fatehabad, Fatehabad"
125050,-0.11417301,0.51588297,"Fatehbad, Fatehabad"
125050,-0.11417301,0.51588297,"Fatehbad Kutchery, Fatehabad"
125050,-0.11417301,0.51588297,"Fatehbad Kutchery, Fatehabad"
125050,-0.11417301,0.51588297,"Nai Mandi Fatehbad, Fatehabad"
125051,-0.111587256,0.5188329,"Rattia, Ratia"
125052,-0.113659054,0.51210713,"Mandi Adampur, Jakhod Khera"
125053,-0.11537886,0.51306295,"Bhattu Kalan, Bhattu Kalan"
125054,-0.111937575,0.5107603,"Bahudin, Sirsa"
125055,-0.119254045,0.5148947,"Nai Mandi Sirsa, Sirsa"
125055,-0.119254045,0.5148947,"Sirsa, Sirsa"
125055,-0.119254045,0.5148947,"Sirsa Courts, Sirsa"
125055,-0.119254045,0.5148947,"Sirsa Town, Sirsa"
125056,-0.120485865,0.51548696,"Sirsa, Sirsa"
125057,-0.112320825,0.5194905,"Khairpur, Talabwala"
125058,-0.11704075,0.5135813,"Ding, Ding"
125060,-0.11788274,0.5146029,"Sikanderpur, Sikanderpur"
125061,-0.10223344,0.5023904,"Bamla, Bamla"
125062,-0.103095755,0.5050905,"Bhanana, Dhanana"
125062,-0.103095755,0.5050905,"Dhanana, Dhanana"
125063,-0.12498236,0.5138185,"Dhani, Ellenabad"
125064,-0.12498236,0.5138185,"Dhigwan Jatan, Ellenabad"
125065,-0.10517841,0.5001378,"Lohni, Rehrodhi"
125066,-0.10463673,0.507159,"Mehnda, Garhi"
125067,-0.111937575,0.5107603,"Rewasa, Sirsa"
125068,-0.10301817,0.50698566,"Sorkhi, Sorkhi"
125069,-0.09635509,0.51596737,"Bassi, Bassi"
125070,-0.10614493,0.5089233,"Bhatla, Bhatla"
125071,-0.105165236,0.50759315,"Dhana Kalan, Hansi"
125072,-0.1044292,0.5129199,"Kumbha, Chhan"
125073,-0.10341167,0.5119877,"Mirchpur, Mirchpur"
125074,-0.10342398,0.5085213,"Petwar, Narnaund"
125075,-0.11119619,0.5087192,"Sri Jiwan Nagar, Hisar"
125076,-0.12254239,0.5150056,"Rania, Rania"
125077,-0.11063691,0.5181277,"Odban, Lambha"
125078,-0.11388791,0.51966,"Baragudah, Kourewala"
125079,-0.113715045,0.5177984,"Haroli, Haroli"
125080,-0.11379284,0.5140741,"Bighar, Bighar"
125081,-0.107119426,0.51035523,"Chanot, Khokha"
125082,-0.10643057,0.5068517,"Puthi Mangal Khan, Hansi"
125083,-0.10755864,0.5068269,"Umra, Umra"
125084,-0.1047361,0.5085819,"Jamauri, Bhatol Rangran"
125086,-0.10741017,0.5088155,"Kharar Ailapur, Nayana"
125087,-0.10846751,0.5073135,"Ladwa, Hisar"
125088,-0.11148619,0.5153072,"Mohamadpur Rohi, Sabarwas"
125101,-0.1265899,0.52023506,"Chautala, Chutala"
125102,-0.12530613,0.51521087,"Ellenabad, Ellenabad"
125103,-0.12346323,0.52031755,"Goriwala, Chormar Khera"
125104,-0.1230855,0.52312064,"Mandi Dabwali, Mandi Dabwali"
125104,-0.1230855,0.52312064,"Mandi Township, Mandi Dabwali"
125105,-0.12226687,0.5180931,"Mangali, Rania"
125106,-0.108811654,0.5185375,"Dharsul Kalan, Dharsul Kalan"
125107,-0.12576853,0.5224204,"Abushahar, Teja Khera"
125108,-0.11472204,0.51663065,"Hazarawan Kalan, Dhani Binja Lamba"
125109,-0.11335592,0.5088,"Mohbatpur, Kirtan"
125112,-0.09496769,0.5129912,"Safidon, Safidon"
125112,-0.09496769,0.5129912,"Safindon City, Safidon"
125201,-0.12035844,0.52103853,"Kalanwali, Kalanwali"
125202,-0.11802898,0.51962566,"Rori, Rori"
125203,-0.12495888,0.51696444,"Amritsar Khan, Nakora"
125203,-0.12495888,0.51696444,"Anaj Mandi, Nakora"
126001,-0.10827829,0.5205796,"Jakhal Mandi, Jakhalmandi"
126006,-0.10732601,0.51413226,"Daulatpur, Daulatpur"
126007,-0.1082405,0.51445246,"Pabra, Pabra"
126008,-0.10929351,0.515146,"Bhuna, Bhuna"
126009,-0.107176155,0.51564384,"Uklana Mandi, Uklanamandi"
126010,-0.10608274,0.5126345,"Barwala, Barwala"
