"Package","Item","Title","csv","doc"
"ggplot2","msleep","An updated and expanded version of the mammals sleep dataset.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/msleep.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/msleep.html"
"ggplot2","presidential","Terms of 10 presidents from Eisenhower to Bush W.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/presidential.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/presidential.html"
"ggplot2","seals","Vector field of seal movements.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/seals.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/seals.html"
"HistData","Arbuthnot","Arbuthnot's data on male and female birth ratios in London from 1629-1710.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Arbuthnot.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Arbuthnot.html"
"HistData","Bowley","Bowley's data on values of British and Irish trade, 1855-1899","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Bowley.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Bowley.html"
"HistData","Cavendish","Cavendish's Determinations of the Density of the Earth","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Cavendish.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Cavendish.html"
"HistData","ChestSizes","Chest measurements of 5738 Scottish Militiamen","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/ChestSizes.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/ChestSizes.html"
"HistData","CushnyPeebles","Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/CushnyPeebles.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/CushnyPeebles.html"
"HistData","CushnyPeeblesN","Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/CushnyPeeblesN.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/CushnyPeeblesN.html"
"HistData","Dactyl","Edgeworth's counts of dactyls in Virgil's Aeneid","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Dactyl.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Dactyl.html"
"HistData","DrinksWages","Elderton and Pearson's (1910) data on drinking and wages","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/DrinksWages.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/DrinksWages.html"
"HistData","Fingerprints","Waite's data on Patterns in Fingerprints","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Fingerprints.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Fingerprints.html"
"HistData","Galton","Galton's data on the heights of parents and their children","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Galton.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Galton.html"
"HistData","GaltonFamilies","Galton's data on the heights of parents and their children, by child","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/GaltonFamilies.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/GaltonFamilies.html"
"HistData","Guerry","Data from A.-M. Guerry, ""Essay on the Moral Statistics of France""","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Guerry.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Guerry.html"
"HistData","Jevons","W. Stanley Jevons' data on numerical discrimination","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Jevons.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Jevons.html"
"HistData","Langren.all","van Langren's Data on Longitude Distance between Toledo and Rome","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Langren.all.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Langren.all.html"
"HistData","Langren1644","van Langren's Data on Longitude Distance between Toledo and Rome","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Langren1644.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Langren1644.html"
"HistData","Macdonell","Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Macdonell.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Macdonell.html"
"HistData","MacdonellDF","Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/MacdonellDF.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/MacdonellDF.html"
"HistData","Michelson","Michelson's Determinations of the Velocity of Light","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Michelson.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Michelson.html"
"HistData","MichelsonSets","Michelson's Determinations of the Velocity of Light","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/MichelsonSets.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/MichelsonSets.html"
"HistData","Minard.cities","Data from Minard's famous graphic map of Napoleon's march on Moscow","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.cities.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.cities.html"
"HistData","Minard.temp","Data from Minard's famous graphic map of Napoleon's march on Moscow","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.temp.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.temp.html"
"HistData","Minard.troops","Data from Minard's famous graphic map of Napoleon's march on Moscow","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.troops.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.troops.html"
"HistData","Nightingale","Florence Nightingale's data on deaths from various causes in the Crimean War","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Nightingale.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Nightingale.html"
"HistData","OldMaps","Latitudes and Longitudes of 39 Points in 11 Old Maps","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/OldMaps.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/OldMaps.html"
"HistData","PearsonLee","Pearson and Lee's data on the heights of parents and children classified by gender","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/PearsonLee.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/PearsonLee.html"
"HistData","PolioTrials","Polio Field Trials Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/PolioTrials.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/PolioTrials.html"
"HistData","Prostitutes","Parent-Duchatelet's time-series data on the number of prostitutes in Paris","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Prostitutes.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Prostitutes.html"
"HistData","Pyx","Trial of the Pyx","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Pyx.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Pyx.html"
"HistData","Quarrels","Statistics of Deadly Quarrels","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Quarrels.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Quarrels.html"
"HistData","Snow.deaths","John Snow's map and data on the 1854 London Cholera outbreak","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.deaths.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.deaths.html"
"HistData","Snow.polygons","John Snow's map and data on the 1854 London Cholera outbreak","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.polygons.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.polygons.html"
"HistData","Snow.pumps","John Snow's map and data on the 1854 London Cholera outbreak","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.pumps.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.pumps.html"
"HistData","Snow.streets","John Snow's map and data on the 1854 London Cholera outbreak","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.streets.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.streets.html"
"HistData","Wheat","Playfair's Data on Wages and the Price of Wheat","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Wheat.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Wheat.html"
"HistData","Wheat.monarchs","Playfair's Data on Wages and the Price of Wheat","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Wheat.monarchs.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Wheat.monarchs.html"
"HistData","Yeast","Student's (1906) Yeast Cell Counts","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Yeast.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Yeast.html"
"HistData","YeastD.mat","Student's (1906) Yeast Cell Counts","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/YeastD.mat.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/YeastD.mat.html"
"HistData","ZeaMays","Darwin's Heights of Cross- and Self-fertilized Zea May Pairs","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/ZeaMays.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/ZeaMays.html"
"lattice","barley","Yield data from a Minnesota barley trial","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/barley.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/barley.html"
"lattice","environmental","Atmospheric environmental conditions in New York City","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/environmental.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/environmental.html"
"lattice","ethanol","Engine exhaust fumes from burning ethanol","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/ethanol.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/ethanol.html"
"lattice","melanoma","Melanoma skin cancer incidence","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/melanoma.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/melanoma.html"
"lattice","singer","Heights of New York Choral Society singers","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/singer.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/singer.html"
"MASS","Aids2","Australian AIDS Survival Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Aids2.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Aids2.html"
"MASS","Animals","Brain and Body Weights for 28 Species","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Animals.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Animals.html"
"MASS","Boston","Housing Values in Suburbs of Boston","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Boston.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Boston.html"
"MASS","Cars93","Data from 93 Cars on Sale in the USA in 1993","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Cars93.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Cars93.html"
"MASS","Cushings","Diagnostic Tests on Patients with Cushing's Syndrome","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Cushings.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Cushings.html"
"MASS","DDT","DDT in Kale","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/DDT.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/DDT.html"
"MASS","GAGurine","Level of GAG in Urine of Children","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/GAGurine.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/GAGurine.html"
"MASS","Insurance","Numbers of Car Insurance claims","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Insurance.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Insurance.html"
"MASS","Melanoma","Survival from Malignant Melanoma","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Melanoma.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Melanoma.html"
"MASS","OME","Tests of Auditory Perception in Children with OME","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/OME.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/OME.html"
"MASS","Pima.te","Diabetes in Pima Indian Women","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Pima.te.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Pima.te.html"
"MASS","Pima.tr","Diabetes in Pima Indian Women","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Pima.tr.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Pima.tr.html"
"MASS","Pima.tr2","Diabetes in Pima Indian Women","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Pima.tr2.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Pima.tr2.html"
"MASS","Rabbit","Blood Pressure in Rabbits","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Rabbit.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Rabbit.html"
"MASS","Rubber","Accelerated Testing of Tyre Rubber","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Rubber.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Rubber.html"
"MASS","SP500","Returns of the Standard and Poors 500","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/SP500.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/SP500.html"
"MASS","Sitka","Growth Curves for Sitka Spruce Trees in 1988","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Sitka.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Sitka.html"
"MASS","Sitka89","Growth Curves for Sitka Spruce Trees in 1989","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Sitka89.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Sitka89.html"
"MASS","Skye","AFM Compositions of Aphyric Skye Lavas","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Skye.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Skye.html"
"MASS","Traffic","Effect of Swedish Speed Limits on Accidents","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Traffic.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Traffic.html"
"MASS","UScereal","Nutritional and Marketing Information on US Cereals","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/UScereal.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/UScereal.html"
"MASS","UScrime","The Effect of Punishment Regimes on Crime Rates","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/UScrime.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/UScrime.html"
"MASS","VA","Veteran's Administration Lung Cancer Trial","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/VA.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/VA.html"
"MASS","abbey","Determinations of Nickel Content","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/abbey.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/abbey.html"
"MASS","accdeaths","Accidental Deaths in the US 1973-1978","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/accdeaths.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/accdeaths.html"
"MASS","anorexia","Anorexia Data on Weight Change","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/anorexia.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/anorexia.html"
"MASS","bacteria","Presence of Bacteria after Drug Treatments","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/bacteria.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/bacteria.html"
"MASS","beav1","Body Temperature Series of Beaver 1","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/beav1.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/beav1.html"
"MASS","beav2","Body Temperature Series of Beaver 2","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/beav2.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/beav2.html"
"MASS","biopsy","Biopsy Data on Breast Cancer Patients","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/biopsy.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/biopsy.html"
"MASS","birthwt","Risk Factors Associated with Low Infant Birth Weight","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/birthwt.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/birthwt.html"
"MASS","cabbages","Data from a cabbage field trial","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cabbages.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cabbages.html"
"MASS","caith","Colours of Eyes and Hair of People in Caithness","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/caith.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/caith.html"
"MASS","cats","Anatomical Data from Domestic Cats","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cats.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cats.html"
"MASS","cement","Heat Evolved by Setting Cements","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cement.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cement.html"
"MASS","chem","Copper in Wholemeal Flour","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/chem.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/chem.html"
"MASS","coop","Co-operative Trial in Analytical Chemistry","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/coop.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/coop.html"
"MASS","cpus","Performance of Computer CPUs","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cpus.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cpus.html"
"MASS","crabs","Morphological Measurements on Leptograpsus Crabs","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/crabs.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/crabs.html"
"MASS","deaths","Monthly Deaths from Lung Diseases in the UK","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/deaths.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/deaths.html"
"MASS","drivers","Deaths of Car Drivers in Great Britain 1969-84","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/drivers.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/drivers.html"
"MASS","eagles","Foraging Ecology of Bald Eagles","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/eagles.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/eagles.html"
"MASS","epil","Seizure Counts for Epileptics","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/epil.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/epil.html"
"MASS","farms","Ecological Factors in Farm Management","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/farms.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/farms.html"
"MASS","fgl","Measurements of Forensic Glass Fragments","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/fgl.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/fgl.html"
"MASS","forbes","Forbes' Data on Boiling Points in the Alps","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/forbes.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/forbes.html"
"MASS","galaxies","Velocities for 82 Galaxies","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/galaxies.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/galaxies.html"
"MASS","gehan","Remission Times of Leukaemia Patients","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/gehan.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/gehan.html"
"MASS","genotype","Rat Genotype Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/genotype.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/genotype.html"
"MASS","geyser","Old Faithful Geyser Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/geyser.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/geyser.html"
"MASS","gilgais","Line Transect of Soil in Gilgai Territory","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/gilgais.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/gilgais.html"
"MASS","hills","Record Times in Scottish Hill Races","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/hills.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/hills.html"
"MASS","housing","Frequency Table from a Copenhagen Housing Conditions Survey","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/housing.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/housing.html"
"MASS","immer","Yields from a Barley Field Trial","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/immer.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/immer.html"
"MASS","leuk","Survival Times and White Blood Counts for Leukaemia Patients","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/leuk.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/leuk.html"
"MASS","mammals","Brain and Body Weights for 62 Species of Land Mammals","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/mammals.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/mammals.html"
"MASS","mcycle","Data from a Simulated Motorcycle Accident","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/mcycle.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/mcycle.html"
"MASS","menarche","Age of Menarche in Warsaw","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/menarche.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/menarche.html"
"MASS","michelson","Michelson's Speed of Light Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/michelson.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/michelson.html"
"MASS","minn38","Minnesota High School Graduates of 1938","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/minn38.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/minn38.html"
"MASS","motors","Accelerated Life Testing of Motorettes","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/motors.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/motors.html"
"MASS","muscle","Effect of Calcium Chloride on Muscle Contraction in Rat Hearts","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/muscle.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/muscle.html"
"MASS","newcomb","Newcomb's Measurements of the Passage Time of Light","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/newcomb.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/newcomb.html"
"MASS","nlschools","Eighth-Grade Pupils in the Netherlands","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/nlschools.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/nlschools.html"
"MASS","npk","Classical N, P, K Factorial Experiment","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/npk.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/npk.html"
"MASS","npr1","US Naval Petroleum Reserve No. 1 data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/npr1.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/npr1.html"
"MASS","oats","Data from an Oats Field Trial","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/oats.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/oats.html"
"MASS","painters","The Painter's Data of de Piles","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/painters.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/painters.html"
"MASS","petrol","N. L. Prater's Petrol Refinery Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/petrol.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/petrol.html"
"MASS","quine","Absenteeism from School in Rural New South Wales","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/quine.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/quine.html"
"MASS","road","Road Accident Deaths in US States","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/road.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/road.html"
"MASS","rotifer","Numbers of Rotifers by Fluid Density","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/rotifer.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/rotifer.html"
"MASS","ships","Ships Damage Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/ships.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/ships.html"
"MASS","shrimp","Percentage of Shrimp in Shrimp Cocktail","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/shrimp.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/shrimp.html"
"MASS","shuttle","Space Shuttle Autolander Problem","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/shuttle.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/shuttle.html"
"MASS","snails","Snail Mortality Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/snails.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/snails.html"
"MASS","steam","The Saturated Steam Pressure Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/steam.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/steam.html"
