@lat	@lon	addr:housenumber
45.4990759	-73.9069359	52
45.5000363	-73.9057690	41
45.4990693	-73.9068432	46
45.4992630	-73.9070003	49
45.4761610	-73.5859915	4219
45.4627958	-73.5424849	135
45.4617149	-73.5518942	445
45.4511748	-73.5491055	38
45.4604124	-73.5499931	1
45.4633027	-73.5473910	881
45.4659940	-73.5522309	60
45.4625822	-73.5514061	679
45.4472494	-73.5591538	450
45.4570917	-73.5436643	200
45.4576241	-73.5441163	220
45.4583960	-73.5537682	18
45.4659927	-73.5368283	14
45.4629935	-73.5421386	102
45.4507980	-73.5496834	63
45.4570667	-73.5446385	214
45.4667256	-73.5491507	933
45.4482967	-73.5577554	2
45.4523407	-73.5480054	200
45.4665249	-73.5493487	621
45.4544431	-73.5482859	509
45.4680210	-73.5426321	7
45.4510981	-73.5503112	1
45.4618902	-73.5518026	450
45.4549970	-73.5461576	501
45.4638899	-73.5472028	500
45.4483587	-73.5577520	336
45.4568557	-73.5499349	647
45.4576403	-73.5438461	222
45.4642783	-73.5536466	157
45.4539380	-73.5447080	122
45.4610833	-73.5430568	175
45.4599927	-73.5486439	186
45.4476936	-73.5556823	250
45.4612172	-73.5427562	170
45.4557214	-73.5477659	528
45.4670066	-73.5355088	1
45.4565399	-73.5434274	228
45.4653439	-73.5421694	120
45.4556116	-73.5445910	288
45.4505704	-73.5498792	65
45.4644201	-73.5464198	494
45.4679846	-73.5428788	8
45.4567575	-73.5433308	210
45.4512150	-73.5520206	32
45.4580420	-73.5553133	454
45.4484267	-73.5580202	325
45.4505115	-73.5496269	2
45.4526712	-73.5486318	538
45.4615096	-73.5440360	532
45.4498579	-73.5503877	89
45.4477017	-73.5585915	54
45.4590951	-73.5468960	218
45.4593241	-73.5448249	202
45.4540205	-73.5492180	670
45.4671342	-73.5357001	2
45.4541016	-73.5449657	145
45.4486091	-73.5601067	27
45.4668121	-73.5357426	7
45.4646926	-73.5490382	600
45.4650143	-73.5533309	175
45.4511364	-73.5523332	49
45.4621157	-73.5539312	251
45.4650423	-73.5543163	217
45.4512860	-73.5517524	16
45.4604937	-73.5518750	37
45.4669816	-73.5359444	6
45.4581026	-73.5434281	236
45.4656060	-73.5474938	520
45.4634760	-73.5546421	1150
45.4630000	-73.5487636	602
45.4549233	-73.5461335	500
45.4506778	-73.5527898	52
45.4645566	-73.5422614	146
45.4658588	-73.5380377	38
45.4487991	-73.5521927	150
45.4579124	-73.5463051	224
45.4557233	-73.5501055	3
45.4615638	-73.5445034	552
45.4658787	-73.5483168	915
45.4540793	-73.5449092	121
45.4559552	-73.5501493	4
45.4604348	-73.5495157	160
45.4681435	-73.5451151	2
45.4655219	-73.5481629	911
45.4475851	-73.5596924	11
45.4667951	-73.5491922	935
45.4570926	-73.5439291	212
45.4623535	-73.5413322	120
45.4559124	-73.5488773	663
45.4480665	-73.5560192	129
45.4667099	-73.5391863	46
45.4556916	-73.5495403	666
45.4599360	-73.5461386	509
45.4567559	-73.5501489	646
45.4472255	-73.5598212	2
45.4646183	-73.5421710	24
45.4542405	-73.5490298	522
45.4641744	-73.5457223	480
45.4633544	-73.5461626	470
45.4677430	-73.5476175	100
45.4600449	-73.5502070	16
45.4643687	-73.5455918	481
45.4656201	-73.5385599	51
45.4599034	-73.5464289	502
45.4556278	-73.5435417	201
45.4674802	-73.5474933	201
45.4630626	-73.5439175	590
45.4628637	-73.5490203	601
45.4528491	-73.5485221	501
45.4650237	-73.5457641	398
45.4555018	-73.5493640	668
45.4646363	-73.5490141	760
45.4601422	-73.5436415	189
45.4609460	-73.5482461	215
45.4630832	-73.5479850	614
45.4681314	-73.5450165	2
45.4650884	-73.5458631	400
45.4640683	-73.5539113	189
45.4661337	-73.5381645	31
45.4489756	-73.5524875	53
45.4481758	-73.5580260	338
45.4660029	-73.5371462	11
45.4647113	-73.5485648	557
45.4655859	-73.5382709	50
45.4663333	-73.5369200	28
45.4608991	-73.5481842	199
45.4656891	-73.5370300	1
45.4639743	-73.5468681	497
45.4530266	-73.5486264	500
45.4632548	-73.5477425	736
45.4588238	-73.5461576	204
45.4643699	-73.5420839	20
45.4658769	-73.5460232	398
45.4600543	-73.5482926	192
45.4520934	-73.5489484	21
45.4621276	-73.5488270	610
45.4585654	-73.5533760	2
45.4632976	-73.5438250	550
45.4605618	-73.5478793	202
45.4669613	-73.5495949	402
45.4613425	-73.5429729	165
45.4648065	-73.5467043	410
45.4548041	-73.5463201	515
45.4655313	-73.5419908	111
45.4569122	-73.5565680	1001
45.4653000	-73.5457112	397
45.4674540	-73.5361508	2
45.4569159	-73.5455364	248
45.4583311	-73.5554010	422
45.4619707	-73.5486697	601
45.4564841	-73.5457193	200
45.4623953	-73.5517900	450
45.4510520	-73.5506595	34
45.4597349	-73.5518646	102
45.4499530	-73.5500637	84
45.4658870	-73.5486854	912
45.4562710	-73.5507340	32
45.4643477	-73.5532620	156
45.4635609	-73.5546450	1116
45.4537554	-73.5469778	500
45.4498394	-73.5504648	1
45.4512917	-73.5517105	23
45.4643704	-73.5421750	207
45.4593113	-73.5408500	251
45.4652683	-73.5458158	399
45.4645648	-73.5487068	556
45.4648649	-73.5543162	216
45.4647989	-73.5535366	137
45.4642809	-73.5537802	161
45.4597491	-73.5467665	501
45.4659792	-73.5483917	917
45.4546348	-73.5485476	669
45.4596619	-73.5518534	1
45.4640557	-73.5535980	205
45.4626092	-73.5539159	243
45.4644935	-73.5419031	19
45.4502162	-73.5501748	77
45.4659327	-73.5369137	12
45.4647100	-73.5397465	80
45.4503934	-73.5521165	47
45.4561437	-73.5477779	530
45.4616402	-73.5489310	605
45.4649583	-73.5396947	69
45.4540455	-73.5488695	675
45.4582352	-73.5436649	200
45.4512446	-73.5520957	18
45.4660725	-73.5461462	401
45.4513383	-73.5523909	21
45.4670297	-73.5495158	330
45.4681907	-73.5360816	1003
45.4642525	-73.5528240	172
45.4559529	-73.5479543	524
45.4612571	-73.5514041	301
45.4602141	-73.5500156	7
45.4636903	-73.5470151	897
45.4643307	-73.5538808	165
45.4610640	-73.5539361	151
45.4613091	-73.5430489	510
45.4598093	-73.5494874	37
45.4485081	-73.5604575	55
45.4588900	-73.5549542	420
45.4641658	-73.5528021	174
45.4610933	-73.5539119	1800
45.4602586	-73.5461089	511
45.4567331	-73.5465315	262
45.4547145	-73.5458433	500
45.4610525	-73.5535820	202
45.4661781	-73.5477358	560
45.4599318	-73.5467489	500
45.4656575	-73.5381974	48
45.4590708	-73.5524392	34
45.4625931	-73.5412709	1
45.4673500	-73.5480756	303
45.4650064	-73.5546528	1014
45.4660047	-73.5524824	51
45.4660933	-73.5460270	399
45.4630199	-73.5424597	150
45.4551100	-73.5443463	235
45.4628369	-73.5484659	615
45.4561620	-73.5489593	661
45.4586114	-73.5431192	240
45.4663004	-73.5474787	421
45.4604822	-73.5489881	171
45.4596499	-73.5497616	36
45.4542950	-73.5451074	102
45.4647689	-73.5485771	901
45.4640525	-73.5542355	175
45.4668851	-73.5356728	5
45.4484825	-73.5603815	34
45.4565667	-73.5434865	228
45.4564216	-73.5457204	300
45.4559021	-73.5500517	2
45.4646384	-73.5469245	504
45.4648326	-73.5532181	106
45.4643832	-73.5541814	171
45.4572563	-73.5446376	216
45.4617103	-73.5513317	501
45.4555038	-73.5497171	1
45.4627991	-73.5516980	672
45.4505134	-73.5496315	4
45.4631961	-73.5443182	570
45.4505686	-73.5520785	42
45.4560395	-73.5491414	660
45.4624670	-73.5415531	113
45.4652972	-73.5485489	900
45.4586139	-73.5458722	202
45.4636968	-73.5469339	486
45.4604611	-73.5454621	490
45.4601123	-73.5464127	500
45.4670196	-73.5358406	4
45.4606711	-73.5505744	121
45.4601383	-73.5499868	9
45.4594865	-73.5408104	260
45.4628517	-73.5480379	720
45.4673790	-73.5479566	301
45.4515040	-73.5515140	17
45.4528588	-73.5485214	539
45.4657630	-73.5385912	10
45.4655817	-73.5372634	2
45.4564259	-73.5461611	286
45.4646794	-73.5470357	506
45.4645509	-73.5487930	819
45.4653029	-73.5482183	907
45.4630129	-73.5486899	602
45.4474085	-73.5593822	1
45.4670442	-73.5380798	2
45.4648425	-73.5488985	599
45.4594803	-73.5442160	200
45.4594984	-73.5519869	2
45.4658603	-73.5475549	530
45.4619123	-73.5490425	599
45.4508804	-73.5505279	35
45.4628653	-73.5477811	777
45.4606098	-73.5479405	202
45.4583789	-73.5553320	420
45.4616270	-73.5444162	550
45.4596819	-73.5522670	2
45.4538458	-73.5490813	689
45.4589473	-73.5526208	33
45.4604017	-73.5492719	162
45.4604771	-73.5482312	191
45.4681433	-73.5385837	1001
45.4649178	-73.5546335	1050
45.4668537	-73.5492624	939
45.4593142	-73.5405304	275
45.4653818	-73.5390012	209
45.4555656	-73.5493631	663
45.4649673	-73.5397827	12
45.4666423	-73.5362227	28
45.4636183	-73.5459640	471
45.4558829	-73.5476295	513
45.4640091	-73.5532861	188
45.4474179	-73.5598831	10
45.4544437	-73.5483749	511
45.4597606	-73.5424160	398
45.4667669	-73.5389478	47
45.4645768	-73.5462935	493
45.4599894	-73.5482940	392
45.4676375	-73.5480911	230
45.4596114	-73.5443855	201
45.4597253	-73.5497890	34
45.4606600	-73.5513926	101
45.4612980	-73.5442360	570
45.4599086	-73.5464138	510
45.4670093	-73.5354371	49
45.4549018	-73.5437005	213
45.4651244	-73.5389580	60
45.4552852	-73.5440640	201
45.4533174	-73.5463139	100
45.4611307	-73.5427842	172
45.4633504	-73.5513968	701
45.4514417	-73.5519939	19
45.4478579	-73.5549964	210
45.4594017	-73.5405106	277
45.4507261	-73.5524840	46
45.4617537	-73.5536497	349
45.4520221	-73.5487165	20
45.4478973	-73.5584257	350
45.4476975	-73.5586749	450
45.4617560	-73.5537756	345
45.4647907	-73.5532850	136
45.4510902	-73.5494250	53
45.4604441	-73.5515682	100
45.4643591	-73.5463367	492
45.4478630	-73.5560753	306
45.4616912	-73.5459131	450
45.4536117	-73.5471303	501
45.4619290	-73.5535563	378
45.4511700	-73.5493724	51
45.4543024	-73.5452225	100
45.4662278	-73.5371424	29
45.4588860	-73.5533640	40
45.4550885	-73.5436888	211
45.4592587	-73.5407985	284
45.4603577	-73.5491673	170
45.4627373	-73.5422457	114
45.4595214	-73.5407390	286
45.4545853	-73.5460160	515
45.4616683	-73.5513740	301
45.4475029	-73.5599178	12
45.4661860	-73.5378791	30
45.4505952	-73.5527841	79
45.4565705	-73.5435773	226
45.4666931	-73.5494576	606
45.4561263	-73.5508800	31
45.4660496	-73.5382042	33
45.4496029	-73.5502735	120
45.4671303	-73.5369283	48
45.4567112	-73.5453872	200
45.4513838	-73.5512576	14
45.4618776	-73.5489785	577
45.4496815	-73.5502159	84
45.4634072	-73.5543448	220
45.4605565	-73.5490493	167
45.4578651	-73.5450034	238
45.4545688	-73.5481084	506
45.4540775	-73.5449099	123
45.4512822	-73.5517570	33
45.4618870	-73.5514248	500
45.4515298	-73.5514126	15
45.4595638	-73.5426048	273
45.4552192	-73.5463488	513
45.4659298	-73.5443726	3000
45.4584573	-73.5429839	201
45.4564885	-73.5428101	237
45.4650184	-73.5534567	177
45.4643213	-73.5535796	145
45.4605016	-73.5525391	1
45.4633479	-73.5442134	560
45.4561429	-73.5467755	268
45.4554408	-73.5496285	669
45.4662168	-73.5522751	600
45.4587891	-73.5535792	39
45.4665218	-73.5492671	932
45.4523059	-73.5479514	100
45.4590596	-73.5483313	302
45.4580425	-73.5468739	220
45.4599018	-73.5435981	198
45.4578233	-73.5464367	224
45.4639487	-73.5412082	90
45.4631746	-73.5516562	680
45.4657863	-73.5482468	913
45.4650760	-73.5452440	390
45.4541032	-73.5449645	101
45.4511944	-73.5522415	22
45.4601140	-73.5433713	182
45.4601812	-73.5484687	191
45.4630363	-73.5485950	604
45.4589724	-73.5549307	412
45.4679965	-73.5435696	4
45.4496190	-73.5505545	91
45.4598368	-73.5521439	1
45.4669864	-73.5383182	1
45.4598369	-73.5495926	35
45.4666270	-73.5359552	29
45.4621084	-73.5489499	606
45.4556908	-73.5496298	2
45.4648966	-73.5469212	413
45.4614557	-73.5439759	530
45.4490225	-73.5522437	210
45.4652734	-73.5392006	200
45.4559764	-73.5491413	662
45.4511245	-73.5505873	2
45.4601264	-73.5463087	511
45.4501372	-73.5502312	79
45.4622130	-73.5552679	1300
45.4633075	-73.5513347	500
45.4658800	-73.5384019	11
45.4635832	-73.5542997	219
45.4670777	-73.5487586	608
45.4600719	-73.5437170	191
45.4659351	-73.5454760	392
45.4622323	-73.5405832	13
45.4672239	-73.5485233	303
45.4655317	-73.5422576	113
45.4561601	-73.5488682	532
45.4673219	-73.5385592	2000
45.4604149	-73.5506341	2
45.4501316	-73.5498807	500
45.4627552	-73.5517659	482
45.4632468	-73.5437369	150
45.4512931	-73.5517091	16
45.4478353	-73.5584253	53
45.4511113	-73.5490697	1
45.4547607	-73.5483702	668
45.4621290	-73.5553078	1800
45.4601797	-73.5485579	187
45.4489967	-73.5521632	127
45.4645556	-73.5419038	49
45.4629359	-73.5537737	211
45.4503783	-73.5522338	55
45.4557116	-73.5502069	5
45.4578758	-73.5555483	1001
45.4652533	-73.5452938	391
45.4658471	-73.5372663	1
45.4513073	-73.5513160	24
45.4595224	-73.5492036	55
45.4605608	-73.5481941	193
45.4671994	-73.5353596	48
45.4559026	-73.5476553	529
45.4567141	-73.5452935	202
45.4630972	-73.5478953	730
45.4583026	-73.5539847	27
45.4624049	-73.5514159	682
45.4606526	-73.5495831	151
45.4477409	-73.5557877	300
45.4640150	-73.5415639	16
45.4653873	-73.5482007	909
45.4478938	-73.5588563	3
45.4597131	-73.5423852	274
45.4507730	-73.5525305	53
45.4631299	-73.5513457	501
45.4544520	-73.5454700	100
45.4648615	-73.5399848	11
45.4660826	-73.5371407	13
45.4514467	-73.5518750	17
45.4496796	-73.5505757	2
45.4647629	-73.5396454	78
45.4540884	-73.5453011	146
45.4594166	-73.5493656	52
45.4540598	-73.5446256	120
45.4545716	-73.5485494	508
45.4475190	-73.5596185	9
45.4582828	-73.5464261	222
45.4661026	-73.5476777	550
45.4662221	-73.5524008	700
45.4651785	-73.5388584	52
45.4643909	-73.5533210	142
45.4608784	-73.5479327	208
45.4471738	-73.5598551	73
45.4479221	-73.5561690	308
45.4481747	-73.5579380	1
45.4683206	-73.5358196	1000
45.4610799	-73.5416239	149
45.4632631	-73.5516504	700
45.4580597	-73.5450075	240
45.4610159	-73.5501822	201
45.4676090	-73.5482103	300
45.4639719	-73.5533340	192
45.4677720	-73.5424853	50
45.4606734	-73.5501180	137
45.4485499	-73.5601472	35
45.4645885	-73.5461558	491
45.4603504	-73.5480318	200
45.4612474	-73.5415415	120
45.4640019	-73.5469839	501
45.4581650	-73.5437699	202
45.4648449	-73.5535956	108
45.4499682	-73.5499896	399
45.4506091	-73.5521808	44
45.4638894	-73.5413009	100
45.4603729	-73.5471147	270
45.4572081	-73.5468802	260
45.4598130	-73.5426631	617
45.4653437	-73.5420799	52
45.4541155	-73.5488512	511
45.4586612	-73.5531640	1
45.4659520	-73.5486751	920
45.4647456	-73.5466838	495
45.4512563	-73.5525205	48
45.4641351	-73.5413781	15
45.4678216	-73.5445930	30
45.4580725	-73.5456147	226
45.4658808	-73.5383088	47
45.4657511	-73.5370537	2
45.4606372	-73.5506741	107
45.4590419	-73.5551644	301
45.4653746	-73.5389132	57
45.4660690	-73.5455271	399
45.4601023	-73.5503018	14
45.4509508	-73.5491776	2
45.4652120	-73.5392121	67
45.4583088	-73.5435638	200
45.4534650	-73.5465630	200
45.4582398	-73.5453659	254
45.4661400	-73.5473535	412
45.4658953	-73.5461428	400
45.5346631	-73.6002719	6206
45.5265023	-73.5803618	900
45.5058518	-73.8202552	4928
45.5054978	-73.5573724	55
45.4943020	-73.5789290	1657
45.4957125	-73.5789539	1445
45.5178207	-73.5809873	4127
45.4961283	-73.5799801	2125
45.5160057	-73.5776163	3864
45.4979371	-73.5777995	2010
45.4980546	-73.5778401	2020A
45.4973101	-73.5753818	1348
45.4982624	-73.5775705	2015
45.4999965	-73.5758903	1201
45.5029820	-73.5686480	636
45.4424888	-73.6357358	7851
45.4378441	-73.6423550	8601
45.4985268	-73.5795792	1384
45.4983912	-73.5796987	1390
45.4987287	-73.5794333	1380
45.4987407	-73.5799175	1379
45.4985269	-73.5790419	2200
45.4980466	-73.5791812	2181
45.4982172	-73.5795438	2189
45.4979624	-73.5790091	2177
45.4976921	-73.5783562	2045
45.4980869	-73.5779190	2020
45.4987759	-73.5786877	2195
45.4970237	-73.5809582	1504
45.4985701	-73.5789139	2190
45.4971290	-73.5808777	1484
45.4984053	-73.5785642	2124
45.4956851	-73.5788875	1439
45.4987907	-73.5787051	2195
45.4990547	-73.5806343	3410
45.4990799	-73.5804128	3406
45.4982730	-73.5782894	2110
45.4979965	-73.5800583	1430
45.4986763	-73.5784664	2165
45.4986885	-73.5785469	2171
45.4987033	-73.5785146	2171
45.4987411	-73.5786099	2185
45.4956512	-73.5787802	1435
45.4982568	-73.5775491	2015
45.4980058	-73.5777462	2010
45.4986283	-73.5783698	2137
45.4987155	-73.5785508	2175
45.4982373	-73.5782196	2100
45.4975941	-73.5804284	1460
45.4983266	-73.5777757	2045
45.4990103	-73.5731543	1264
45.4981808	-73.5735253	1240
45.4987264	-73.5739992	1198
45.4989361	-73.5730149	1254
45.4988386	-73.5743147	1205
45.5025510	-73.5702135	696
45.5523224	-73.5562215	3880
45.6598686	-73.5652742	12575
45.6602629	-73.5668267	9845
45.6597645	-73.5660115	9855
45.6581357	-73.5742866	9450
45.6578015	-73.5738557	12700
45.6618967	-73.5644259	12650
45.6592776	-73.5669440	9815
45.6576912	-73.5734282	12675
45.6575785	-73.5698364	9650
45.6623132	-73.5636263	9980
45.6597635	-73.5654782	12574
45.6591464	-73.5714556	9660
45.6587297	-73.5696329	12659
45.6585108	-73.5731986	9520
45.6587454	-73.5635484	12460
45.6575023	-73.5629881	12409
45.6594553	-73.5707584	9692
45.6582052	-73.5691030	12585
45.6585762	-73.5682917	9727
45.6581324	-73.5648163	9842
45.6564128	-73.5725117	9425
45.6587318	-73.5644760	12500
45.6595193	-73.5710870	9675
45.6582739	-73.5684492	9722
45.6575688	-73.5697474	12570
45.6597739	-73.5655648	9860
45.6600062	-73.5673798	9801
45.6603459	-73.5709632	12830
45.6565735	-73.5677397	12498
45.6569207	-73.5715341	9515
45.6571217	-73.5667810	9730
45.6609593	-73.5637155	12600
45.6597516	-73.5673579	12612
45.6569548	-73.5669981	12472
45.6591579	-73.5636560	12545
45.6587904	-73.5735050	9590
45.6582011	-73.5739631	12707
45.6597744	-73.5660993	12615
45.6581204	-73.5741927	12702
45.6594467	-73.5667284	12615
45.6622083	-73.5636277	12656
45.6571891	-73.5706081	9550
45.6588853	-73.5726548	9577
45.6580668	-73.5750325	9383
45.6587038	-73.5699167	12640
45.6567026	-73.5638455	12365
45.6621619	-73.5644246	9951
45.6580514	-73.5688689	9690
45.6577899	-73.5756428	9375
45.6566802	-73.5684902	12535
45.6599213	-73.5657060	9877
45.6585883	-73.5639562	9896
45.6602811	-73.5650094	9895
45.6570461	-73.5637148	9849
45.6595581	-73.5658781	12575
45.6565819	-73.5722955	12605
45.6569520	-73.5634707	9830
45.6568369	-73.5680888	9685
45.6584840	-73.5628960	10451
45.6595876	-73.5704277	9700
45.6579221	-73.5729682	12682
45.6567647	-73.5638319	9830
45.6573486	-73.5740845	12695
45.6566181	-73.5716889	9490
45.6610298	-73.5664723	9872
45.6596690	-73.5663028	12610
45.6575094	-73.5628593	9895
45.6620572	-73.5641897	9950
45.6576594	-73.5665973	12510
45.6564758	-73.5724983	12610
45.6565720	-73.5722076	9495
45.6594527	-73.5660817	12590
45.6582848	-73.5627494	12433
45.6578584	-73.5749211	12720
45.6600791	-73.5654000	9885
45.6578851	-73.5697644	12615
45.6565962	-73.5640479	12370
45.6611079	-73.5661671	12675
45.6595311	-73.5704471	12695
45.6569296	-73.5716216	12605
45.6588854	-73.5740150	12752
45.6608374	-73.5633993	11324
45.6575958	-73.5737197	9460
45.6569170	-73.5640703	12405
45.6610152	-73.5663829	12666
45.6597701	-73.5704755	9717
45.6588264	-73.5641853	9899
45.6614340	-73.5655544	9900
45.6600569	-73.5666976	12612
45.6578853	-73.5690880	12570
45.6604882	-73.5658615	12625
45.6588365	-73.5642716	12501
45.6587761	-73.5699900	12642
45.6569948	-73.5677834	9715
45.6586694	-73.5644919	9875
45.6595317	-73.5711770	12845
45.6621135	-73.5645306	9949
45.6598489	-73.5671459	12625
45.6573656	-73.5663084	9740
45.6573422	-73.5708460	12615
45.6600313	-73.5716835	12847
45.6564226	-73.5681403	9680
45.6575864	-73.5736323	12670
45.6592264	-73.5711483	12685
45.6569642	-73.5670868	9720
45.6581691	-73.5729128	12679
45.6625659	-73.5635414	10095
45.6589469	-73.5698530	12661
45.6610760	-73.5628338	11324
45.6585377	-73.5737026	9505
45.6582648	-73.5683615	12580
45.6588933	-73.5676691	9767
45.6593253	-73.5710508	9690
45.6577052	-73.5753900	9370
45.6611688	-73.5661485	9890
45.6591254	-73.5667068	12562
45.6563676	-73.5720705	12585
45.6600945	-73.5720183	9595
45.6599048	-73.5702243	12815
45.6568996	-73.5680753	12500
45.6578223	-73.5654194	9790
45.6567404	-73.5675220	9700
45.6571737	-73.5710623	9525
45.6585385	-73.5647532	9855
45.6615781	-73.5652354	9910
45.6570305	-73.5709129	9530
45.6586458	-73.5677230	9770
45.6619939	-73.5642131	12659
45.6586361	-73.5676342	12570
45.6596064	-73.5663168	9835
45.6600739	-73.5648774	12570
45.6589257	-73.5725423	9579
45.6570519	-73.5631845	12375
45.6577216	-73.5699861	9655
45.6582564	-73.5739440	9490
45.6578743	-73.5750144	9380
45.6586552	-73.5733554	9535
45.6605778	-73.5661923	9875
45.6581019	-73.5693086	12610
45.6565746	-73.5686935	12510
45.6576410	-73.5754028	12725
45.6579963	-73.5746739	9400
45.6583784	-73.5734507	12700
45.6581259	-73.5656595	12500
45.6586949	-73.5726381	9590
45.6566084	-73.5716005	12560
45.6570217	-73.5708252	12570
45.6596952	-73.5701217	9720
45.6565831	-73.5678281	9694
45.6589296	-73.5736617	9515
45.6566784	-73.5675356	12499
45.6567774	-73.5713849	9500
45.6607148	-73.5702926	9715
45.6610519	-73.5634992	12605
45.6619116	-73.5645085	9940
45.6612630	-73.5650154	12657
45.6578964	-73.5691773	9672
45.6580646	-73.5656737	9815
45.6566713	-73.5684020	9651
45.6587416	-73.5674308	12551
45.6600840	-73.5649643	9892
45.6568233	-73.5718242	12600
45.6573323	-73.5707575	9605
45.6601012	-73.5716791	9700
45.6578740	-73.5696750	9669
45.6593402	-73.5669308	12610
45.6564292	-73.5720576	9470
45.6592941	-73.5664911	9830
45.6574802	-73.5629216	9885
45.6573305	-73.5632038	9875
45.6587604	-73.5723164	12697
45.6576704	-73.5695398	12575
45.6572926	-73.5627526	12380
45.6572365	-73.5710492	12610
45.6599316	-73.5652589	9890
45.6593879	-73.5713712	9665
